unitid,"cipcode",awlevel,"xcrace01",crace01,"xcrace02",crace02,"xcrace03",crace03,"xcrace04",crace04,"xcrace05",crace05,"xcrace06",crace06,"xcrace07",crace07,"xcrace08",crace08,"xcrace09",crace09,"xcrace10",crace10,"xcrace11",crace11,"xcrace12",crace12,"xcrace13",crace13,"xcrace14",crace14,"xcrace15",crace15,"xcrace16",crace16
106263,"51.1602",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
106263,"99.0000",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",12
106263,"26.0202",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1
106263,"26.0501",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
106263,"26.0601",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
106263,"26.0609",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3
106263,"26.0612",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
106263,"26.0704",7,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",3
106263,"26.0705",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
106263,"26.0706",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",2
106263,"51.0204",7,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",22,"Z",0,"Z",0,"Z",0,"R",25
106263,"51.1306",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
106263,"51.1399",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
106263,"51.1601",7,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",5,"R",48,"Z",0,"Z",0,"R",5,"R",50
106263,"51.2002",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
106263,"99.0000",7,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",10,"R",77,"Z",0,"Z",0,"R",11,"R",84
106263,"26.0202",9,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",7,"R",2
106263,"26.0501",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1
106263,"26.0601",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
106263,"26.0612",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",1
106263,"26.0705",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
106263,"26.0706",9,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"R",1
106263,"51.1608",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
106263,"99.0000",9,"R",4,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",9,"R",4,"Z",0,"Z",0,"R",15,"R",7
106263,"51.1201",10,"Z",0,"Z",0,"R",1,"R",8,"R",2,"Z",0,"R",6,"R",2,"R",1,"Z",0,"R",79,"R",35,"Z",0,"Z",0,"R",89,"R",45
106263,"51.2001",10,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",1,"R",6,"Z",0,"Z",0,"R",68,"R",62,"Z",0,"Z",0,"R",70,"R",70
106263,"99.0000",10,"Z",0,"Z",0,"R",2,"R",10,"R",2,"Z",0,"R",7,"R",8,"R",1,"Z",0,"R",147,"R",97,"Z",0,"Z",0,"R",159,"R",115
106281,"12.0499",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",6
106281,"99.0000",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",6
106281,"12.0403",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",6
106281,"99.0000",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",6
106306,"13.1202",5,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1
106306,"38.0201",5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
106306,"45.0101",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
106306,"45.9999",5,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3
106306,"52.0201",5,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3
106306,"99.0000",5,"Z",0,"Z",0,"R",5,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",7
106315,"12.0499",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2
106315,"99.0000",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2
106315,"12.0403",2,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",20
106315,"99.0000",2,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",20
106342,"16.0905",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
106342,"23.0101",5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"Z",0,"R",6,"R",10
106342,"26.0101",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",5,"Z",0,"Z",0,"R",6,"R",6
106342,"27.0101",5,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
106342,"38.9999",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0
106342,"40.0501",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3
106342,"42.0101",5,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",10,"Z",0,"Z",0,"R",2,"R",12
106342,"45.0601",5,"R",5,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"Z",0,"Z",0,"R",9,"R",6
106342,"45.0801",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",2
105428,"52.1101",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",5,"Z",0,"R",1,"R",3,"R",8
105428,"52.1201",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",3
105428,"52.1401",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",3
105428,"52.1501",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
105428,"99.0000",3,"R",3,"R",2,"R",13,"R",19,"R",10,"R",20,"R",3,"R",11,"R",41,"R",78,"R",104,"R",195,"R",11,"R",32,"R",185,"R",357
105482,"51.2399",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",3,"R",1,"R",6,"R",5,"R",54,"Z",0,"R",3,"R",8,"R",67
105482,"99.0000",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",3,"R",1,"R",6,"R",5,"R",54,"Z",0,"R",3,"R",8,"R",67
105482,"51.2399",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"Z",0,"R",1,"R",7
105482,"99.0000",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"Z",0,"R",1,"R",7
105516,"11.0101",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"R",6,"R",1
105516,"13.1206",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"R",5,"Z",0,"Z",0,"R",3,"R",8
105516,"52.0201",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",11,"R",4,"R",11,"R",5
105516,"52.0203",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",5,"R",2,"R",5,"R",4
105516,"52.1001",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",21,"Z",0,"R",21,"R",10,"R",25,"R",10,"R",71
105516,"52.1201",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",30,"R",6,"R",33,"R",6
105516,"99.0000",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",25,"R",5,"R",28,"R",62,"R",38,"R",68,"R",95
105516,"51.1608",5,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",4,"R",51,"Z",0,"R",2,"R",5,"R",57
105516,"52.0201",5,"Z",0,"Z",0,"R",24,"R",28,"R",7,"R",9,"R",5,"R",7,"R",31,"R",69,"R",314,"R",321,"R",20,"R",16,"R",401,"R",450
105516,"52.0301",5,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"R",4,"R",2,"R",2,"R",2,"R",13,"R",26,"R",52,"Z",0,"R",3,"R",32,"R",77
105516,"52.1201",5,"Z",0,"Z",0,"R",14,"R",7,"R",2,"R",1,"R",4,"R",5,"R",19,"R",11,"R",145,"R",75,"R",4,"R",4,"R",188,"R",103
105516,"52.1401",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",2,"R",12,"R",14,"Z",0,"Z",0,"R",14,"R",17
105516,"99.0000",5,"Z",0,"Z",0,"R",41,"R",39,"R",9,"R",16,"R",11,"R",14,"R",54,"R",97,"R",501,"R",513,"R",24,"R",25,"R",640,"R",704
105516,"13.1201",6,"Z",0,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"R",11,"R",81,"Z",0,"Z",0,"R",15,"R",89
105516,"13.1205",6,"Z",0,"Z",0,"R",8,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"R",47,"R",55,"R",2,"R",7,"R",60,"R",64
105516,"99.0000",6,"Z",0,"Z",0,"R",10,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",5,"R",58,"R",136,"R",2,"R",7,"R",75,"R",153
105516,"13.0401",7,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",23,"R",20,"Z",0,"Z",0,"R",24,"R",24
105516,"13.0403",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",1
105516,"13.0501",7,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",5,"R",14,"R",3,"R",2,"R",8,"R",20
105516,"13.1099",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",7,"R",3,"Z",0,"R",4,"R",10
105516,"13.1101",7,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",3,"Z",0,"Z",0,"R",2,"R",3,"R",11,"R",25,"R",1,"R",3,"R",15,"R",37
105516,"13.1401",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",15,"Z",0,"R",4,"Z",0,"R",23
105516,"42.0601",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",2
105516,"42.9999",7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",26,"Z",0,"R",1,"R",10,"R",27
105516,"51.1599",7,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",5,"R",17,"R",37,"R",1,"Z",0,"R",20,"R",46
105516,"51.1601",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
105516,"51.1605",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",24,"Z",0,"Z",0,"R",1,"R",26
105516,"51.1608",7,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",36,"Z",0,"R",2,"R",3,"R",40
105516,"51.1699",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",9
105516,"52.0201",7,"Z",0,"Z",0,"R",11,"R",10,"Z",0,"R",3,"R",5,"R",3,"R",23,"R",14,"R",190,"R",127,"R",2,"R",4,"R",231,"R",161
105516,"52.0205",7,"Z",0,"Z",0,"R",4,"R",5,"R",1,"Z",0,"R",10,"R",1,"R",14,"R",4,"R",132,"R",42,"R",7,"R",5,"R",168,"R",57
105516,"52.0701",7,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",1,"R",4,"R",23,"R",2,"Z",0,"R",9,"R",27
105516,"52.1001",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0
105516,"52.1003",7,"Z",0,"Z",0,"R",8,"R",13,"R",3,"R",3,"R",1,"R",2,"R",18,"R",10,"R",101,"R",129,"R",6,"R",3,"R",137,"R",160
105516,"52.1101",7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"R",7,"R",13,"R",28,"R",11,"R",4,"R",2,"R",42,"R",29
105516,"99.0000",7,"Z",0,"Z",0,"R",26,"R",42,"R",5,"R",11,"R",20,"R",15,"R",69,"R",58,"R",524,"R",545,"R",30,"R",29,"R",674,"R",700
105516,"51.1605",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",5
105516,"99.0000",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",5
105525,"11.0301",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
105525,"11.0501",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",9,"R",3,"R",1,"Z",0,"R",11,"R",5
105525,"12.0503",1,"Z",0,"Z",0,"R",2,"R",2,"R",1,"R",1,"Z",0,"Z",0,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"R",9,"R",5
105525,"12.0505",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",5,"R",5
105525,"12.0599",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
105525,"15.0402",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",7,"Z",0
105525,"19.0704",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3
105525,"20.0202",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",5,"Z",0,"R",5,"Z",0,"R",1,"R",1,"R",14
105525,"24.0199",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",9,"Z",0,"R",2,"R",1,"R",2,"R",2,"R",13
105525,"27.0301",1,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",6,"R",1
105525,"29.0101",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
105525,"30.1101",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"R",1,"R",1,"Z",0,"Z",0,"R",4,"R",5
105525,"43.0107",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",10,"R",2,"Z",0,"Z",0,"R",13,"R",3
105525,"43.0199",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",15,"R",4,"R",28,"R",3,"R",3,"Z",0,"R",49,"R",7
105525,"43.0203",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",22,"R",4,"R",1,"Z",0,"R",28,"R",4
105525,"45.0301",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"R",4,"R",3
105525,"47.0604",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0
105525,"48.0102",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"R",1,"Z",0,"R",2,"R",3
105525,"48.0201",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
105525,"51.0205",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4
105525,"51.0708",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",5
105525,"51.0904",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",1,"R",3
105525,"51.0909",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",5,"R",2,"R",21,"R",2,"R",5,"R",6,"R",36
105525,"51.1003",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",3
105525,"51.1501",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
105525,"51.1502",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4
105525,"51.1614",1,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"R",9,"Z",0,"R",1,"R",4,"R",34,"R",1,"R",14,"R",1,"R",2,"R",7,"R",65
105525,"51.1699",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",2,"Z",0,"R",1,"R",7,"R",18,"R",5,"R",21,"Z",0,"R",7,"R",12,"R",54
105525,"52.0201",1,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",6,"R",3,"R",2,"Z",0,"Z",0,"R",5,"R",9
105525,"52.0203",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",12,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"R",17,"R",5
105525,"52.0302",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",5
105525,"52.0401",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",27,"R",1,"R",5,"Z",0,"Z",0,"R",3,"R",34
105525,"52.0404",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",26,"Z",0,"R",4,"Z",0,"R",42
105525,"52.0406",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2
105525,"52.0407",1,"Z",0,"Z",0,"R",2,"R",2,"R",3,"R",3,"Z",0,"R",1,"R",15,"R",39,"R",20,"R",12,"R",2,"R",1,"R",42,"R",58
105525,"52.0408",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",4,"R",1,"Z",0,"R",4,"R",28,"R",3,"R",5,"R",1,"R",2,"R",10,"R",41
105525,"52.0803",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2
105525,"52.0902",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0
105525,"99.0000",1,"R",1,"R",1,"R",7,"R",28,"R",11,"R",28,"R",6,"R",5,"R",81,"R",207,"R",134,"R",149,"R",13,"R",28,"R",253,"R",446
