unitid,majornum,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,crace13,crace14,crace15,crace16
107983,1,"24.0000",3,0,0,0,1,0,0,0,0,0,0,3,7,0,0,3,8
107983,1,"26.0000",5,0,1,2,3,0,1,0,0,0,0,8,9,0,0,10,14
107983,1,"27.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107983,1,"30.0000",5,0,0,2,1,0,0,0,0,0,0,2,1,0,0,4,2
107983,1,"31.0000",5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3
107983,1,"40.0000",5,2,0,0,1,0,0,0,0,0,0,4,1,0,0,6,2
107983,1,"42.0000",5,0,0,0,4,0,1,0,0,0,1,2,8,0,0,2,14
107983,1,"43.0000",5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2
107983,1,"44.0000",5,0,0,2,2,0,0,0,0,0,0,2,2,0,0,4,4
107983,1,"45.0000",5,0,1,2,3,0,0,0,1,0,0,2,5,0,0,4,10
107983,1,"50.0000",5,0,0,0,1,0,0,0,0,0,0,2,2,0,0,2,3
107983,1,"51.0000",3,0,0,0,2,0,0,0,0,0,0,3,34,0,0,3,36
107983,1,"51.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
107983,1,"52.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107983,1,"52.0000",5,7,5,4,11,0,1,0,0,0,0,29,37,0,0,40,54
107983,1,"99.0000",3,0,0,0,3,0,0,0,0,0,0,6,41,0,0,6,44
107983,1,"99.0000",5,16,9,14,33,0,3,0,2,1,1,100,134,0,0,131,182
107983,1,"99.0000",7,0,0,2,6,0,0,0,0,0,0,8,30,0,0,10,36
107992,1,"11.0000",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
107992,1,"11.0000",3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
107992,1,"13.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"13.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"15.0000",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
107992,1,"15.0000",3,0,0,1,1,0,0,0,0,0,0,9,1,0,0,10,2
107992,1,"15.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"20.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"20.0000",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107992,1,"20.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"24.0000",3,0,0,0,0,0,0,0,0,0,0,2,7,0,0,2,7
107992,1,"43.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
107992,1,"47.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"47.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"47.0000",3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
107992,1,"48.0000",2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1
107992,1,"48.0000",3,0,0,1,0,0,0,0,0,0,0,4,1,0,0,5,1
107992,1,"48.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"50.0000",3,0,0,1,0,0,0,0,0,0,0,2,1,0,0,3,1
107992,1,"51.0000",1,0,0,1,75,0,0,0,0,0,4,0,27,0,0,1,106
107992,1,"51.0000",2,0,0,0,8,0,1,0,0,0,0,1,20,0,0,1,29
107992,1,"51.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"51.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"52.0000",1,0,0,0,1,0,0,0,0,0,0,13,4,0,0,13,5
107992,1,"52.0000",2,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,8
107992,1,"52.0000",3,0,0,2,15,0,0,0,0,0,0,7,11,0,0,9,26
107992,1,"52.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107992,1,"99.0000",1,0,0,1,76,0,0,0,0,0,4,13,31,0,0,14,111
107992,1,"99.0000",2,0,0,2,16,0,1,0,0,0,0,4,22,0,0,6,39
107992,1,"99.0000",3,0,0,5,16,0,0,0,0,0,0,29,23,0,0,34,39
107992,1,"99.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108065,1,"12.0000",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108065,1,"12.0000",2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,9
108065,1,"99.0000",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
108065,1,"99.0000",2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,9
108092,1,"08.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108092,1,"11.0000",1,3,0,1,0,0,0,2,0,3,0,54,10,0,0,63,10
108092,1,"15.0000",3,0,0,0,0,1,0,1,0,0,0,10,2,0,0,12,2
108092,1,"15.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108092,1,"19.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108092,1,"19.0000",3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
108092,1,"22.0000",3,0,0,0,2,0,0,0,0,0,0,1,10,0,0,1,12
108092,1,"24.0000",3,0,1,12,8,3,7,5,8,1,3,131,214,0,0,152,241
108092,1,"30.0000",3,0,0,0,0,1,0,2,0,0,0,10,3,0,0,13,3
108092,1,"47.0000",2,0,0,0,0,0,0,1,0,1,0,10,2,0,0,12,2
108092,1,"47.0000",3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
108092,1,"48.0000",1,0,0,2,0,3,0,0,0,1,0,55,1,0,0,61,1
108092,1,"48.0000",2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1
108092,1,"48.0000",3,0,0,0,0,0,0,0,0,0,0,11,5,0,0,11,5
108092,1,"50.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108092,1,"50.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108092,1,"51.0000",2,0,0,0,1,0,0,0,0,0,0,4,16,0,0,4,17
108092,1,"51.0000",3,0,0,0,1,1,4,0,1,2,0,8,90,0,0,11,96
108092,1,"52.0000",1,0,0,2,1,0,0,1,0,0,0,47,9,0,0,50,10
108092,1,"52.0000",2,0,0,0,1,0,0,0,3,0,0,3,15,0,0,3,19
108092,1,"52.0000",3,0,0,0,3,0,0,1,2,0,0,7,20,0,0,8,25
108092,1,"99.0000",1,3,0,5,1,3,0,3,0,4,0,156,20,0,0,174,21
108092,1,"99.0000",2,0,0,0,2,0,0,1,3,1,0,20,34,0,0,22,39
108092,1,"99.0000",3,0,1,12,14,6,11,9,12,3,3,179,346,0,0,209,387
108092,1,"99.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108232,1,"09.0000",5,3,5,1,0,0,0,1,4,1,1,2,2,0,0,8,12
108232,1,"09.0000",7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
108232,1,"50.0000",3,2,3,0,0,0,0,0,0,0,0,0,1,1,1,3,5
108232,1,"50.0000",5,81,94,5,3,2,2,39,30,20,9,104,78,17,9,268,225
108232,1,"50.0000",7,42,42,1,1,0,0,8,14,3,1,19,16,2,1,75,75
108232,1,"99.0000",3,2,3,0,0,0,0,0,0,0,0,0,1,1,1,3,5
108232,1,"99.0000",5,84,99,6,3,2,2,40,34,21,10,106,80,17,9,276,237
108232,1,"99.0000",7,43,42,1,1,0,0,8,14,3,1,19,18,2,1,76,77
108250,1,"11.0000",3,1,0,0,0,0,0,2,0,0,1,12,3,0,0,15,4
108250,1,"15.0000",3,11,0,8,0,0,0,10,2,14,0,44,2,0,0,87,4
108250,1,"15.0000",5,4,0,3,0,0,0,6,0,9,1,20,1,0,0,42,2
108250,1,"48.0000",3,4,0,0,0,0,0,0,0,8,1,15,6,0,0,27,7
108250,1,"99.0000",3,16,0,8,0,0,0,12,2,22,2,71,11,0,0,129,15
108250,1,"99.0000",5,4,0,3,0,0,0,6,0,9,1,20,1,0,0,42,2
108269,1,"51.0000",7,1,1,0,0,0,0,11,12,0,0,3,6,3,0,18,19
108269,1,"99.0000",7,1,1,0,0,0,0,11,12,0,0,3,6,3,0,18,19
108287,1,"11.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
108287,1,"12.0000",2,0,0,0,2,0,0,0,0,0,1,2,2,1,3,3,8
108287,1,"51.0000",1,0,0,5,12,0,0,3,4,2,26,6,31,3,13,19,86
108287,1,"51.0000",2,0,0,1,3,0,0,0,0,1,8,6,8,6,5,14,24
108287,1,"52.0000",1,0,0,0,5,0,0,0,0,0,7,0,12,0,7,0,31
108287,1,"99.0000",1,0,0,5,17,0,0,3,4,2,33,6,43,4,21,20,118
108287,1,"99.0000",2,0,0,1,5,0,0,0,0,1,9,8,10,7,8,17,32
108348,1,"09.0000",2,0,0,7,5,0,0,1,0,13,4,23,9,0,0,44,18
108348,1,"99.0000",2,0,0,7,5,0,0,1,0,13,4,23,9,0,0,44,18
108393,1,"49.0000",1,0,2,0,4,0,0,3,7,9,16,0,2,0,0,12,31
108393,1,"52.0000",1,0,3,8,25,0,1,8,19,30,77,10,25,0,0,56,150
108393,1,"99.0000",1,0,5,8,29,0,1,11,26,39,93,10,27,0,0,68,181
108649,1,"12.0000",2,0,0,0,4,0,0,0,1,0,2,0,4,0,0,0,11
108649,1,"99.0000",2,0,0,0,4,0,0,0,1,0,2,0,4,0,0,0,11
108667,1,"05.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108667,1,"08.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108667,1,"11.0000",1,0,0,2,0,0,0,1,4,0,1,1,2,0,1,4,8
108667,1,"11.0000",3,0,0,2,0,0,0,1,4,0,1,1,2,0,1,4,8
108667,1,"16.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108667,1,"20.0000",2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4
108667,1,"20.0000",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108667,1,"23.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108667,1,"24.0000",3,1,4,6,16,1,0,24,24,3,12,6,8,1,3,42,67
108667,1,"26.0000",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108667,1,"27.0000",3,0,0,2,0,0,0,2,3,0,0,1,1,0,0,5,4
108667,1,"38.0000",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
108667,1,"42.0000",3,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,7
108667,1,"44.0000",1,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,10
108667,1,"44.0000",3,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,7
108667,1,"45.0000",3,2,2,5,10,0,0,10,10,1,4,1,4,1,4,20,34
108667,1,"47.0000",1,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,0
108667,1,"47.0000",2,2,0,10,1,0,1,18,1,5,0,7,0,2,0,44,3
108667,1,"47.0000",3,0,0,1,0,0,0,3,0,1,0,2,0,2,0,9,0
108667,1,"49.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108667,1,"50.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108667,1,"51.0000",2,0,0,0,1,0,0,0,7,0,1,0,1,0,0,0,10
108667,1,"51.0000",3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
108667,1,"52.0000",1,0,1,0,1,0,0,4,2,0,0,0,0,0,0,4,4
108667,1,"52.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
108667,1,"52.0000",3,0,2,2,4,0,0,8,25,1,3,3,1,0,1,14,36
108667,1,"99.0000",1,0,1,2,4,0,0,8,13,3,1,4,2,0,1,17,22
108667,1,"99.0000",2,2,0,10,2,0,1,18,8,5,1,7,4,2,2,44,18
108667,1,"99.0000",3,3,10,19,35,1,0,48,73,6,21,14,18,4,10,95,167
108807,1,"01.0000",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
108807,1,"01.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
108807,1,"08.0000",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
108807,1,"08.0000",3,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,4
108807,1,"09.0000",3,0,0,0,0,0,0,2,0,0,0,3,2,0,0,5,2
108807,1,"10.0000",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
108807,1,"10.0000",3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
108807,1,"11.0000",2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2
108807,1,"11.0000",3,0,0,1,0,0,0,0,0,0,1,4,1,0,0,5,2
108807,1,"12.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
108807,1,"13.0000",2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4
108807,1,"13.0000",3,0,0,0,0,0,0,0,1,0,3,0,5,0,0,0,9
108807,1,"14.0000",3,0,0,1,0,0,0,2,0,4,0,3,1,2,0,12,1
108807,1,"15.0000",1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
108807,1,"15.0000",3,0,0,0,0,0,0,0,0,1,0,4,1,0,0,5,1
108807,1,"16.0000",3,0,0,1,0,0,0,0,0,2,4,0,3,0,1,3,8
108807,1,"19.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108807,1,"20.0000",1,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,9
108807,1,"20.0000",2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5
108807,1,"20.0000",3,0,0,0,1,0,0,0,5,0,14,0,7,0,0,0,27
108807,1,"23.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108807,1,"24.0000",3,4,1,13,7,2,4,11,23,35,58,76,135,8,12,149,240
108807,1,"26.0000",3,0,0,0,0,0,1,1,0,0,1,0,3,0,0,1,5
108807,1,"27.0000",3,0,0,1,0,0,0,1,0,5,0,5,2,2,0,14,2
108807,1,"31.0000",3,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,3
108807,1,"40.0000",3,0,0,0,0,0,0,0,0,14,0,8,2,4,0,26,2
108807,1,"43.0000",2,0,0,2,0,0,1,0,0,10,0,41,14,5,0,58,15
108807,1,"43.0000",3,0,0,0,1,0,0,0,0,7,5,20,8,1,0,28,14
108807,1,"44.0000",1,0,0,0,1,0,0,0,1,2,6,1,11,0,1,3,20
108807,1,"44.0000",2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
108807,1,"44.0000",3,0,0,0,1,0,0,0,1,1,2,0,10,0,1,1,15
108807,1,"45.0000",3,0,0,0,0,0,0,0,0,1,4,2,0,0,1,3,5
108807,1,"47.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
108807,1,"47.0000",3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,0
108807,1,"48.0000",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
108807,1,"48.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108807,1,"48.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108807,1,"50.0000",1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0
108807,1,"50.0000",3,0,0,0,0,0,0,0,0,1,0,2,9,0,1,3,10
108807,1,"50.0000",4,0,0,0,0,0,0,1,0,0,2,8,4,3,4,12,10
108807,1,"51.0000",1,0,0,0,1,0,0,0,2,0,18,0,17,0,1,0,39
108807,1,"51.0000",2,0,0,0,2,0,2,1,15,3,34,6,53,0,4,10,110
108807,1,"51.0000",3,0,0,0,1,0,1,0,1,1,17,2,27,0,1,3,48
108807,1,"52.0000",1,0,0,0,0,0,1,0,0,1,0,1,2,0,1,2,4
108807,1,"52.0000",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
108807,1,"52.0000",3,0,0,4,2,1,0,0,5,3,17,5,23,3,3,16,50
108807,1,"99.0000",1,0,0,1,2,0,1,0,4,5,30,6,35,0,3,12,75
108807,1,"99.0000",2,0,0,2,2,1,3,1,15,14,43,47,75,6,5,71,143
108807,1,"99.0000",3,4,1,21,13,3,6,18,36,75,129,138,243,24,21,283,449
108807,1,"99.0000",4,0,0,0,0,0,0,1,0,0,2,8,4,3,4,12,10
108852,1,"50.0000",3,0,0,0,1,0,1,0,1,1,0,3,5,0,0,4,8
108852,1,"50.0000",4,0,0,0,2,0,1,0,0,4,1,19,21,0,0,23,25
108852,1,"99.0000",3,0,0,0,1,0,1,0,1,1,0,3,5,0,0,4,8
108852,1,"99.0000",4,0,0,0,2,0,1,0,0,4,1,19,21,0,0,23,25
108861,1,"39.0000",7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
108861,1,"39.0602",10,3,0,0,3,0,0,0,0,0,0,2,0,0,0,5,3
108861,1,"99.0000",7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1
108861,1,"99.0000",10,3,0,0,3,0,0,0,0,0,0,2,0,0,0,5,3
108870,1,"50.0000",7,24,13,7,4,0,2,2,2,4,2,39,20,0,0,76,43
108870,1,"99.0000",7,24,13,7,4,0,2,2,2,4,2,39,20,0,0,76,43
108977,1,"12.0000",2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12
108977,1,"99.0000",2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12
109013,1,"08.0000",5,0,0,0,0,0,0,1,4,1,2,1,9,1,12,4,27
109013,1,"11.0000",5,0,0,3,2,0,1,5,2,2,2,5,3,4,2,19,12
109013,1,"11.0000",7,0,0,3,4,0,0,8,8,6,3,21,11,4,4,42,30
109013,1,"50.0000",3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2
109013,1,"50.0000",5,0,0,0,1,0,0,0,2,0,4,1,7,2,2,3,16
109013,1,"52.0000",5,0,0,4,0,0,0,3,2,1,1,8,3,2,1,18,7
109013,1,"52.0000",7,0,0,0,0,0,0,1,1,1,0,2,1,4,3,8,5
109013,1,"99.0000",3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2
109013,1,"99.0000",5,0,0,7,3,0,1,9,10,4,9,15,22,9,17,44,62
109013,1,"99.0000",7,0,0,3,4,0,0,9,9,7,3,23,12,8,7,50,35
109040,1,"11.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109040,1,"51.0000",1,0,0,38,193,0,2,25,72,62,367,12,72,1,5,138,711
109040,1,"51.0000",2,0,0,1,45,0,0,5,20,5,22,6,19,1,1,18,107
109040,1,"99.0000",1,0,0,38,193,0,2,25,72,62,367,12,72,1,5,138,711
109040,1,"99.0000",2,0,0,1,45,0,0,5,20,5,22,6,19,1,1,18,107
109086,1,"50.0000",1,3,4,3,3,0,0,2,3,2,3,32,61,5,9,47,83
109086,1,"50.0000",4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2
109086,1,"50.0000",7,1,0,3,1,1,0,0,0,0,0,5,6,0,1,10,8
109086,1,"99.0000",1,3,4,3,3,0,0,2,3,2,3,32,61,5,9,47,83
109086,1,"99.0000",4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2
109086,1,"99.0000",7,1,0,3,1,1,0,0,0,0,0,5,6,0,1,10,8
109208,1,"01.0000",1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,1,5
109208,1,"01.0000",2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,3
109208,1,"01.0000",3,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,2
109208,1,"03.0000",1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1
109208,1,"03.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109208,1,"08.0000",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
109208,1,"09.0000",3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4
109208,1,"11.0000",1,0,2,4,2,2,0,7,16,8,3,46,33,2,2,69,58
109208,1,"11.0000",2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
109208,1,"11.0000",3,0,0,2,2,0,1,3,4,2,0,17,9,1,0,25,16
109208,1,"13.0000",2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8
109208,1,"13.0000",3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4
109208,1,"14.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109208,1,"15.0000",2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0
109208,1,"15.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
109208,1,"20.0000",1,0,3,0,3,0,2,2,4,0,3,1,31,0,1,3,47
109208,1,"20.0000",2,0,0,0,7,0,0,2,2,1,3,2,32,0,0,5,44
109208,1,"20.0000",3,0,4,0,11,0,1,0,3,0,5,2,38,0,0,2,62
109208,1,"20.0000",4,0,2,0,0,0,0,0,1,0,0,0,6,0,0,0,9
109208,1,"22.0000",2,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,7
109208,1,"22.0000",3,0,0,2,0,0,0,0,0,0,2,6,8,0,1,8,11
109208,1,"23.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109208,1,"24.0000",3,2,2,11,28,5,6,21,37,18,36,109,238,14,18,180,365
109208,1,"30.0000",3,0,0,0,1,0,1,0,3,2,4,10,32,1,5,13,46
109208,1,"31.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109208,1,"40.0000",3,1,0,1,2,0,0,6,5,5,4,32,21,2,2,47,34
109208,1,"43.0000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
109208,1,"43.0000",2,0,0,0,0,0,0,0,0,1,1,12,0,0,0,13,1
109208,1,"43.0000",3,0,0,0,0,0,0,0,0,3,0,6,0,0,0,9,0
109208,1,"44.0000",1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
109208,1,"44.0000",2,0,0,4,9,1,1,1,3,0,3,0,15,0,0,6,31
109208,1,"44.0000",3,0,0,2,6,0,0,1,2,0,1,0,10,0,0,3,19
109208,1,"45.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109208,1,"46.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109208,1,"46.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109208,1,"46.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109208,1,"47.0000",1,0,0,0,0,1,0,2,0,0,0,5,0,0,0,8,0
109208,1,"47.0000",2,0,0,4,1,1,0,18,4,3,0,50,4,4,0,80,9
109208,1,"47.0000",3,0,0,0,0,1,0,13,3,1,0,18,2,0,0,33,5
109208,1,"47.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109208,1,"48.0000",2,0,0,1,0,1,0,2,0,2,0,14,2,1,1,21,3
109208,1,"48.0000",3,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2
109208,1,"50.0000",1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0
109208,1,"50.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109208,1,"50.0000",3,0,4,1,0,0,0,2,3,1,1,5,7,1,0,10,15
109208,1,"51.0000",2,0,0,4,5,1,1,1,2,1,3,2,10,0,0,9,21
109208,1,"51.0000",3,0,0,2,4,0,1,2,4,2,7,5,38,1,1,12,55
109208,1,"52.0000",1,0,0,4,1,0,1,0,4,0,4,6,35,0,1,10,46
109208,1,"52.0000",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109208,1,"52.0000",3,1,1,2,10,0,1,2,8,1,4,18,65,1,2,25,91
109208,1,"99.0000",1,0,5,8,7,4,4,15,24,8,10,62,106,2,4,99,160
109208,1,"99.0000",2,0,0,13,22,4,4,25,11,9,10,83,79,5,2,139,128
109208,1,"99.0000",3,4,12,23,67,6,11,50,73,36,65,234,477,21,29,374,734
109208,1,"99.0000",4,0,2,0,0,0,0,0,1,0,0,0,6,0,0,0,9
109332,1,"51.0000",1,4,22,0,11,0,1,3,67,3,124,8,118,0,0,18,343
109332,1,"51.0000",2,0,1,0,1,0,0,0,1,1,3,2,5,0,0,3,11
109332,1,"51.0000",3,0,1,1,2,0,0,0,2,2,4,2,6,0,0,5,15
109332,1,"99.0000",1,4,22,0,11,0,1,3,67,3,124,8,118,0,0,18,343
109332,1,"99.0000",2,0,1,0,1,0,0,0,1,1,3,2,5,0,0,3,11
109332,1,"99.0000",3,0,1,1,2,0,0,0,2,2,4,2,6,0,0,5,15
109350,1,"01.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109350,1,"01.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109350,1,"01.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109350,1,"08.0000",2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
109350,1,"08.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
109350,1,"11.0000",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
109350,1,"11.0000",3,0,0,1,1,0,0,2,0,2,0,3,2,0,0,8,3
109350,1,"13.0000",1,0,0,0,2,0,0,0,0,0,2,0,8,0,1,0,13
109350,1,"13.0000",3,0,0,0,2,0,0,0,0,1,0,0,4,0,0,1,6
109350,1,"14.0000",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
109350,1,"15.0000",1,0,0,1,2,0,0,2,0,4,0,10,2,1,0,18,4
109350,1,"15.0000",2,0,0,0,0,0,0,1,0,3,0,5,0,0,0,9,0
109350,1,"15.0000",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
109350,1,"20.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109350,1,"20.0000",2,0,0,0,5,0,0,0,0,0,6,0,17,0,0,0,28
109350,1,"20.0000",3,0,0,0,1,0,0,0,0,0,4,0,13,0,0,0,18
109350,1,"24.0000",3,0,0,15,41,2,6,6,11,11,53,76,143,4,5,114,259
109350,1,"26.0000",3,0,0,0,1,0,0,1,0,0,2,3,3,0,0,4,6
109350,1,"27.0000",3,0,0,0,0,0,1,0,1,1,0,3,0,0,0,4,2
109350,1,"31.0000",3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1
109350,1,"40.0000",3,0,0,0,1,0,0,0,0,0,0,4,0,1,0,5,1
109350,1,"43.0000",1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
109350,1,"43.0000",3,0,0,1,4,1,0,0,1,3,2,13,8,1,0,19,15
109350,1,"47.0000",1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
109350,1,"47.0000",2,0,0,3,3,0,0,3,0,3,0,17,2,1,0,27,5
109350,1,"47.0000",3,0,0,2,1,0,0,0,0,0,0,6,0,0,0,8,1
109350,1,"48.0000",1,0,0,6,0,0,0,2,1,2,0,4,12,0,1,14,14
109350,1,"48.0000",2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
109350,1,"48.0000",3,0,0,2,1,0,0,1,0,1,2,3,5,0,0,7,8
